raw_name_seq,translit_name_seq,raw_name_3gram,translit_name_3gram,addr_seq,addr_numeric_jaccard,addr_numeric_shared_count,addr_numeric_any_overlap,addr_numeric_longest_match,addr_numeric_postal_overlap,name_jaccard,name_tfidf_overlap,addr_jaccard,addr_tfidf_overlap,cross_script,addr_missing,source1_entity_id,candidate_entity_id,label
0.5423728813559322,0.5423728813559322,0.225,0.225,0.0,0.0,0,0,0,0.0,0.1428571428571428,0.1479062625506999,0.0,0.0,0,1,S1-105568631,S2-884371582,0
0.7733333333333333,0.7733333333333333,0.5,0.5,0.3389830508474576,0.0,0,0,0,0.0,0.5,0.5241598427251472,0.0,0.0,0,0,S1-105568631,S2-619580854,0
0.5614035087719298,0.5614035087719298,0.2307692307692307,0.2307692307692307,0.25,0.0,0,0,0,0.0,0.1666666666666666,0.1807318550609989,0.0,0.0,0,0,S1-105568631,S2-827355914,0
0.5128205128205128,0.5128205128205128,0.24,0.24,0.15625,0.0,0,0,0,0.0,0.25,0.13129062842081,0.0,0.0,0,0,S1-315874798,S2-672653294,0
0.6,0.6,0.2222222222222222,0.2222222222222222,0.1269841269841269,0.0,0,0,0,0.0,0.25,0.1506712664990178,0.0,0.0,0,0,S1-315874798,S2-29016966,0
0.5,0.5,0.1764705882352941,0.1764705882352941,0.2641509433962264,0.0,0,0,0,0.0,0.2,0.1503431539840496,0.0,0.0,0,0,S1-315874798,S2-224980295,0
0.5945945945945946,0.5945945945945946,0.25,0.25,0.1383647798742138,0.0,0,0,0,0.0,0.25,0.1553891280164727,0.0,0.0,0,0,S1-315874798,S2-888030033,0
0.4897959183673469,0.4897959183673469,0.1714285714285714,0.1714285714285714,0.3352601156069364,0.0,0,0,0,0.0,0.2,0.1052077668323774,0.0,0.0,0,0,S1-315874798,S2-981517288,0
0.3880597014925373,0.3880597014925373,0.1590909090909091,0.1590909090909091,0.2758620689655172,0.5,1,1,1,0.0,0.1428571428571428,0.1405238368094856,0.0714285714285714,0.0714285714285714,0,0,S1-586699005,S2-850723975,0
0.4516129032258064,0.4516129032258064,0.1590909090909091,0.1590909090909091,0.1509433962264151,0.0,0,0,0,0.0,0.1428571428571428,0.1398908354744777,0.0,0.0,0,0,S1-586699005,S2-248406797,0
0.56,0.56,0.3125,0.3125,0.1379310344827586,0.0,0,0,0,0.0,0.25,0.3002001002870442,0.0,0.0,0,0,S1-586699005,S2-718248627,0
0.4782608695652174,0.4782608695652174,0.1875,0.1875,0.2647058823529412,0.0,0,0,0,0.0,0.25,0.2229993636948825,0.0,0.0,0,0,S1-586699005,S2-670032365,0
0.3265306122448979,0.3265306122448979,0.1764705882352941,0.1764705882352941,0.2123893805309734,0.0,0,0,0,0.0,0.2,0.1991969760654128,0.0,0.0,0,0,S1-586699005,S2-332758205,0
0.2962962962962963,0.2962962962962963,0.048780487804878,0.048780487804878,0.1403508771929824,0.0,0,0,0,0.0,0.125,0.0985130535305838,0.0,0.0,1,0,S1-47773771,S2-109139827,0
0.3529411764705882,0.3529411764705882,0.025,0.025,0.2258064516129032,0.0,0,0,0,0.0,0.1428571428571428,0.0567771087334273,0.0,0.0,0,0,S1-47773771,S2-357707338,0
0.6792452830188679,0.6792452830188679,0.2571428571428571,0.2571428571428571,0.3404255319148936,0.0,0,0,0,0.0,0.1666666666666666,0.1965151478845294,0.0,0.0,0,0,S1-47773771,S2-505433019,0
0.4074074074074074,0.4074074074074074,0.048780487804878,0.048780487804878,0.4,0.0,0,0,0,0.0,0.125,0.0608241631754717,0.0909090909090909,0.0909090909090909,0,0,S1-47773771,S2-623890679,0
0.5,0.5,0.05,0.05,0.2692307692307692,0.0,0,0,0,0.0,0.1428571428571428,0.0685217849392688,0.0,0.0,1,0,S1-47773771,S2-730525828,0
0.45,0.45,0.1333333333333333,0.1333333333333333,0.5405405405405406,0.0,0,0,0,0.0,0.1111111111111111,0.0903101078865161,0.0909090909090909,0.0909090909090909,0,0,S1-874660306,S2-482029242,0
0.5142857142857142,0.5142857142857142,0.1568627450980392,0.1568627450980392,0.4857142857142857,0.0,0,0,0,0.0,0.1428571428571428,0.1048094631246317,0.0909090909090909,0.0909090909090909,0,0,S1-874660306,S2-778833449,0
0.4722222222222222,0.4722222222222222,0.196078431372549,0.196078431372549,0.2950819672131147,0.0,0,0,0,0.0,0.125,0.0810775131880113,0.0,0.0,0,0,S1-874660306,S2-312525128,0
0.34375,0.34375,0.06,0.06,0.3529411764705882,0.0,0,0,0,0.0,0.125,0.0691956530702316,0.0,0.0,0,0,S1-874660306,S2-519936480,0
0.5274725274725275,0.5274725274725275,0.1285714285714285,0.1285714285714285,0.2465753424657534,0.0,0,0,0,0.0,0.1111111111111111,0.0813603940897551,0.0,0.0,1,0,S1-874660306,S2-704071681,0
0.5217391304347826,0.5217391304347826,0.1935483870967742,0.1935483870967742,0.2153846153846154,0.0,0,0,0,0.0,0.1666666666666666,0.204585835072209,0.0,0.0,0,0,S1-615771798,S2-320764306,0
0.7391304347826086,0.7391304347826086,0.3703703703703703,0.3703703703703703,0.1875,0.0,0,0,0,0.0,0.4,0.445163180636396,0.1,0.1,0,0,S1-615771798,S2-807921212,0
0.4444444444444444,0.4444444444444444,0.1935483870967742,0.1935483870967742,0.1875,0.0,0,0,0,0.0,0.2,0.2189784520730046,0.0,0.0,0,0,S1-615771798,S2-300411492,0
0.4888888888888889,0.4888888888888889,0.2,0.2,0.1298701298701298,0.0,0,0,0,0.0,0.1666666666666666,0.1642734065238782,0.0,0.0,0,0,S1-615771798,S2-46302968,0
0.5405405405405406,0.5405405405405406,0.25,0.25,0.2,0.0,0,0,0,0.0,0.25,0.258564052400128,0.0,0.0,0,0,S1-615771798,S2-370507866,0
0.36,0.36,0.025,0.025,0.3333333333333333,0.0,0,0,0,0.0,0.1666666666666666,0.0619013364735879,0.0,0.0,0,0,S1-205963340,S2-869122704,0
0.4074074074074074,0.4074074074074074,0.0476190476190476,0.0476190476190476,0.2222222222222222,0.0,0,0,0,0.0,0.1428571428571428,0.0548131837093498,0.0,0.0,0,0,S1-205963340,S2-2643710,0
0.25,0.25,0.0263157894736842,0.0263157894736842,0.2857142857142857,0.0,0,0,0,0.0,0.1666666666666666,0.0738787061415891,0.0,0.0,0,0,S1-205963340,S2-975414164,0
0.3548387096774194,0.3548387096774194,0.02,0.02,0.1311475409836065,0.0,0,0,0,0.0,0.125,0.0386286158868948,0.0,0.0,0,0,S1-205963340,S2-160239712,0
0.4081632653061224,0.4081632653061224,0.0263157894736842,0.0263157894736842,0.3,0.0,0,0,0,0.0,0.1666666666666666,0.0540022576128928,0.0,0.0,0,0,S1-205963340,S2-952725337,0
0.4927536231884058,0.4927536231884058,0.1428571428571428,0.1428571428571428,0.3076923076923077,0.0,0,0,0,0.0,0.125,0.0437326862602469,0.0,0.0,0,0,S1-107415535,S2-544317455,0
0.2580645161290322,0.2580645161290322,0.1111111111111111,0.1111111111111111,0.0,0.0,0,0,0,0.0,0.1428571428571428,0.0912278553181981,0.0,0.0,0,1,S1-107415535,S2-109860534,0
0.6410256410256411,0.6410256410256411,0.2307692307692307,0.2307692307692307,0.2025316455696202,0.0,0,0,0,0.0,0.25,0.0968230436693191,0.0,0.0,0,0,S1-107415535,S2-657172695,0
0.3896103896103896,0.3896103896103896,0.26,0.26,0.2068965517241379,0.0,0,0,0,0.0,0.2857142857142857,0.094987886857135,0.0,0.0,0,0,S1-107415535,S2-956344710,0
0.463768115942029,0.463768115942029,0.1666666666666666,0.1666666666666666,0.2244897959183673,0.0,0,0,0,0.0,0.2857142857142857,0.1295322746656203,0.0,0.0,0,0,S1-107415535,S2-567640086,0
0.3076923076923077,0.3076923076923077,0.024390243902439,0.024390243902439,0.3272727272727272,0.0,0,0,0,0.0,0.1428571428571428,0.056538960915152,0.0,0.0,1,0,S1-895408600,S2-287386425,0
0.358974358974359,0.358974358974359,0.0344827586206896,0.0344827586206896,0.4150943396226415,0.0,0,0,0,0.0,0.1666666666666666,0.0527745352829472,0.0,0.0,0,0,S1-895408600,S2-915159558,0
0.3673469387755102,0.3673469387755102,0.027027027027027,0.027027027027027,0.2222222222222222,0.0,0,0,0,0.0,0.1428571428571428,0.0476223708144274,0.0,0.0,0,0,S1-895408600,S2-702776679,0
0.2711864406779661,0.2711864406779661,0.0217391304347826,0.0217391304347826,0.4262295081967213,0.0,0,0,0,0.0,0.1111111111111111,0.0412378106251021,0.0909090909090909,0.0909090909090909,0,0,S1-895408600,S2-224869315,0
0.28,0.28,0.0256410256410256,0.0256410256410256,0.3492063492063492,0.0,0,0,0,0.0,0.1428571428571428,0.0429569669295541,0.0,0.0,0,0,S1-895408600,S2-448317577,0
0.4705882352941176,0.4705882352941176,0.0555555555555555,0.0555555555555555,0.28125,0.0,0,0,0,0.0,0.1666666666666666,0.0520225220178794,0.0,0.0,0,0,S1-754942845,S2-823885525,0
0.3396226415094339,0.3396226415094339,0.0294117647058823,0.0294117647058823,0.0,0.0,0,0,0,0.0,0.1666666666666666,0.040767490031449,0.0,0.0,0,1,S1-754942845,S2-975926217,0
0.25,0.25,0.024390243902439,0.024390243902439,0.2666666666666666,0.0,0,0,0,0.0,0.1428571428571428,0.0359676457128172,0.0,0.0,0,0,S1-754942845,S2-441603142,0
0.3,0.3,0.0384615384615384,0.0384615384615384,0.3333333333333333,0.0,0,0,0,0.0,0.1666666666666666,0.0480268379327665,0.0,0.0,0,0,S1-754942845,S2-646659894,0
0.3076923076923077,0.3076923076923077,0.0384615384615384,0.0384615384615384,0.0,0.0,0,0,0,0.0,0.2,0.0538273208732097,0.0,0.0,0,1,S1-754942845,S2-783946790,0
0.4,0.4,0.1612903225806451,0.1612903225806451,0.2758620689655172,0.0,0,0,0,0.0,0.1666666666666666,0.1246102538568129,0.0,0.0,0,0,S1-263067907,S2-834074674,0
0.3636363636363636,0.3636363636363636,0.0952380952380952,0.0952380952380952,0.2641509433962264,0.0,0,0,0,0.0,0.1666666666666666,0.1207686667033643,0.0,0.0,0,0,S1-263067907,S2-888066186,0
0.2909090909090909,0.2909090909090909,0.1282051282051282,0.1282051282051282,0.2574257425742574,0.0,0,0,0,0.0,0.1428571428571428,0.1019205325665529,0.0,0.0,0,0,S1-263067907,S2-468431592,0
0.3555555555555555,0.3555555555555555,0.125,0.125,0.1481481481481481,0.0,0,0,0,0.0,0.1666666666666666,0.108127520314974,0.0,0.0,0,0,S1-263067907,S2-755277810,0
0.44,0.44,0.1081081081081081,0.1081081081081081,0.2608695652173913,0.0,0,0,0,0.0,0.1666666666666666,0.1039613201921797,0.0,0.0,0,0,S1-263067907,S2-403207315,0
0.4444444444444444,0.4444444444444444,0.125,0.125,0.3622047244094488,0.0,0,0,0,0.0,0.1666666666666666,0.0558603866072368,0.0,0.0,0,0,S1-638404069,S2-80631267,0
0.4477611940298507,0.4477611940298507,0.0961538461538461,0.0961538461538461,0.323943661971831,0.0,0,0,0,0.0,0.1428571428571428,0.0460597232280365,0.0,0.0,0,0,S1-638404069,S2-169959831,0
0.4727272727272727,0.4727272727272727,0.1219512195121951,0.1219512195121951,0.3974358974358974,0.0,0,0,0,0.0,0.1666666666666666,0.0576425667561045,0.0434782608695652,0.0434782608695652,0,0,S1-638404069,S2-855938309,0
0.56,0.56,0.1666666666666666,0.1666666666666666,0.2456140350877192,0.0,0,0,0,0.0,0.2,0.0508545021836778,0.0,0.0,0,0,S1-638404069,S2-850097546,0
0.5882352941176471,0.5882352941176471,0.1621621621621621,0.1621621621621621,0.2014388489208633,0.0,0,0,0,0.0,0.2,0.1527003474788646,0.0,0.0,0,0,S1-638404069,S2-87277273,0
0.3492063492063492,0.3492063492063492,0.1276595744680851,0.1276595744680851,0.2201834862385321,0.0,0,0,0,0.0,0.1428571428571428,0.0532884636548391,0.0,0.0,0,0,S1-742910577,S2-763175784,0
0.3043478260869565,0.3043478260869565,0.15625,0.15625,0.2295081967213114,0.0,0,0,0,0.0,0.1666666666666666,0.0584350075375633,0.0,0.0,0,0,S1-742910577,S2-283164414,0
0.6129032258064516,0.6129032258064516,0.3076923076923077,0.3076923076923077,0.1290322580645161,0.0,0,0,0,0.0,0.2857142857142857,0.1224885664341596,0.0,0.0,0,0,S1-742910577,S2-3134678,0
0.5,0.5,0.1351351351351351,0.1351351351351351,0.1983471074380165,0.0,0,0,0,0.0,0.1428571428571428,0.0496160196773399,0.0,0.0,0,0,S1-742910577,S2-108627124,0
0.3870967741935484,0.3870967741935484,0.1063829787234042,0.1063829787234042,0.2222222222222222,0.0,0,0,0,0.0,0.1428571428571428,0.058977032138764,0.0,0.0,0,0,S1-742910577,S2-498775043,0
0.5,0.5,0.1395348837209302,0.1395348837209302,0.2545454545454545,0.0,0,0,0,0.0,0.125,0.180591811978858,0.0,0.0,0,0,S1-905733846,S2-707953662,0
0.4864864864864865,0.4864864864864865,0.1666666666666666,0.1666666666666666,0.5396825396825397,0.5,1,1,3,0.0,0.1666666666666666,0.2683927832991388,0.2222222222222222,0.2222222222222222,0,0,S1-905733846,S2-750703828,0
0.5405405405405406,0.5405405405405406,0.1666666666666666,0.1666666666666666,0.1558441558441558,0.0,0,0,0,0.0,0.1666666666666666,0.2554220570030971,0.0,0.0,0,0,S1-905733846,S2-586461123,0
0.6285714285714286,0.6285714285714286,0.2857142857142857,0.2857142857142857,0.1714285714285714,0.0,0,0,0,0.0,0.2,0.2567160316208349,0.0,0.0,0,0,S1-905733846,S2-457914536,0
0.7567567567567568,0.7567567567567568,0.3809523809523809,0.3809523809523809,0.2894736842105263,0.0,0,0,0,0.0,0.3333333333333333,0.3084604566378633,0.0,0.0,1,0,S1-85137538,S2-292970864,0
0.358974358974359,0.358974358974359,0.238095238095238,0.238095238095238,0.1408450704225352,0.0,0,0,0,0.0,0.3333333333333333,0.2942461363741177,0.0,0.0,0,0,S1-85137538,S2-837347994,0
0.7741935483870968,0.7741935483870968,0.5333333333333333,0.5333333333333333,0.4285714285714285,0.0,0,0,0,0.0,0.3333333333333333,0.3087821106867338,0.0909090909090909,0.0909090909090909,1,0,S1-85137538,S2-866289116,0
0.4242424242424242,0.4242424242424242,0.25,0.25,0.2769230769230769,0.0,0,0,0,0.0,0.3333333333333333,0.3206199234672783,0.0,0.0,1,0,S1-85137538,S2-115470309,0
0.6,0.6,0.3478260869565217,0.3478260869565217,0.2413793103448276,0.0,0,0,0,0.0,0.25,0.2380327591405849,0.0,0.0,0,0,S1-85137538,S2-981113222,0
0.3555555555555555,0.3555555555555555,0.0588235294117647,0.0588235294117647,0.3137254901960784,0.0,0,0,0,0.0,0.1666666666666666,0.1158249779142895,0.1,0.1,0,0,S1-539879230,S2-176152440,0
0.4375,0.4375,0.1428571428571428,0.1428571428571428,0.3809523809523809,0.0,0,0,0,0.0,0.2,0.1518353419193464,0.0,0.0,0,0,S1-539879230,S2-853833844,0
0.16,0.16,0.054054054054054,0.054054054054054,0.3050847457627119,0.0,0,0,0,0.0,0.1428571428571428,0.1101994621165367,0.0,0.0,0,0,S1-539879230,S2-100371698,0
0.2162162162162162,0.2162162162162162,0.0769230769230769,0.0769230769230769,0.2962962962962963,0.0,0,0,0,0.0,0.1666666666666666,0.1098047909411964,0.0,0.0,1,0,S1-539879230,S2-383760149,0
0.3636363636363636,0.3636363636363636,0.0869565217391304,0.0869565217391304,0.2903225806451613,0.0,0,0,0,0.0,0.2,0.1097443617833991,0.0,0.0,0,0,S1-539879230,S2-46875757,0
0.3018867924528302,0.3018867924528302,0.024390243902439,0.024390243902439,0.3283582089552239,0.0,0,0,0,0.0,0.1428571428571428,0.047827685897824,0.0,0.0,0,0,S1-716830359,S2-517476293,0
0.4545454545454545,0.4545454545454545,0.0384615384615384,0.0384615384615384,0.0,0.0,0,0,0,0.0,0.125,0.0432867299821447,0.0,0.0,0,1,S1-716830359,S2-312069173,0
0.3333333333333333,0.3333333333333333,0.027027027027027,0.027027027027027,0.25,0.0,0,0,0,0.0,0.1666666666666666,0.05528479517287,0.0,0.0,0,0,S1-716830359,S2-796056399,0
0.3428571428571428,0.3428571428571428,0.0357142857142857,0.0357142857142857,0.3384615384615385,0.0,0,0,0,0.0,0.125,0.0393798271446466,0.0,0.0,0,0,S1-716830359,S2-341881704,0
0.3582089552238806,0.3582089552238806,0.0185185185185185,0.0185185185185185,0.2857142857142857,0.0,0,0,0,0.0,0.125,0.0389309921787289,0.0,0.0,0,0,S1-716830359,S2-930648048,0
0.4186046511627907,0.4186046511627907,0.1379310344827586,0.1379310344827586,0.3396226415094339,0.0,0,0,0,0.0,0.3333333333333333,0.1448894083650045,0.0,0.0,0,0,S1-738693243,S2-210806234,0
0.5454545454545454,0.5454545454545454,0.0303030303030303,0.0303030303030303,0.2597402597402597,0.0,0,0,0,0.0,0.1428571428571428,0.0570586886172256,0.0909090909090909,0.0909090909090909,0,0,S1-738693243,S2-305299303,0
0.5641025641025641,0.5641025641025641,0.16,0.16,0.3684210526315789,0.0,0,0,0,0.0,0.3333333333333333,0.1569776436074198,0.0625,0.0624999999999999,0,0,S1-738693243,S2-855032588,0
0.4,0.4,0.0303030303030303,0.0303030303030303,0.268041237113402,0.0,0,0,0,0.0,0.125,0.0563577163033515,0.0,0.0,0,0,S1-738693243,S2-286059043,0
0.4761904761904761,0.4761904761904761,0.2307692307692307,0.2307692307692307,0.1805555555555555,0.0,0,0,0,0.0,0.3333333333333333,0.1579957689729922,0.0,0.0,0,0,S1-738693243,S2-913670294,0
0.1818181818181818,0.1818181818181818,0.0416666666666666,0.0416666666666666,0.1886792452830188,0.0,0,0,0,0.0,0.2,0.0594689397838724,0.0,0.0,0,0,S1-630422386,S2-955374431,0
0.4571428571428571,0.4571428571428571,0.04,0.04,0.2424242424242424,0.0,0,0,0,0.0,0.1666666666666666,0.0518666152654858,0.0,0.0,0,0,S1-630422386,S2-435580000,0
0.3137254901960784,0.3137254901960784,0.0256410256410256,0.0256410256410256,0.3492063492063492,0.0,0,0,0,0.0,0.125,0.0398628692474879,0.0,0.0,0,0,S1-630422386,S2-919479351,0
0.3684210526315789,0.3684210526315789,0.0357142857142857,0.0357142857142857,0.4918032786885246,0.0,0,0,0,0.0,0.1666666666666666,0.0490347378564534,0.1,0.1,0,0,S1-630422386,S2-716078621,0
0.4705882352941176,0.4705882352941176,0.0416666666666666,0.0416666666666666,0.0,0.0,0,0,0,0.0,0.1666666666666666,0.0545523496800832,0.0,0.0,0,1,S1-630422386,S2-560840189,0
0.4444444444444444,0.4444444444444444,0.04,0.04,0.1,0.0,0,0,0,0.0,0.125,0.0359965884907562,0.0,0.0,0,0,S1-59400420,S2-908497387,0
0.360655737704918,0.360655737704918,0.0408163265306122,0.0408163265306122,0.2068965517241379,0.0,0,0,0,0.0,0.1428571428571428,0.0375475325473641,0.1,0.1,0,0,S1-59400420,S2-26267225,0
0.3076923076923077,0.3076923076923077,0.0238095238095238,0.0238095238095238,0.2985074626865671,0.0,0,0,0,0.0,0.1666666666666666,0.0444053451450027,0.0,0.0,0,0,S1-59400420,S2-265461303,0
0.1304347826086956,0.1304347826086956,0.027027027027027,0.027027027027027,0.1935483870967742,0.0,0,0,0,0.0,0.2,0.0464752292261009,0.0,0.0,0,0,S1-59400420,S2-380671598,0
0.4193548387096774,0.4193548387096774,0.0833333333333333,0.0833333333333333,0.3333333333333333,0.0,0,0,0,0.0,0.1428571428571428,0.0415726840829673,0.0909090909090909,0.0909090909090909,0,0,S1-59400420,S2-560080134,0
0.48,0.48,0.1666666666666666,0.1666666666666666,0.2950819672131147,0.0,0,0,0,0.0,0.2,0.1568611789278854,0.0,0.0,0,0,S1-879877635,S2-825643327,0
0.5106382978723404,0.5106382978723404,0.21875,0.21875,0.25,0.0,0,0,0,0.0,0.2,0.1287894366570947,0.0,0.0,0,0,S1-879877635,S2-439928572,0
0.4444444444444444,0.4444444444444444,0.2,0.2,0.198019801980198,0.0,0,0,0,0.0,0.2,0.1691821001601151,0.0,0.0,0,0,S1-879877635,S2-544794102,0
0.4074074074074074,0.4074074074074074,0.1538461538461538,0.1538461538461538,0.2385321100917431,0.0,0,0,0,0.0,0.1666666666666666,0.1407023940064081,0.0,0.0,0,0,S1-879877635,S2-925427025,0
0.5806451612903226,0.5806451612903226,0.3333333333333333,0.3333333333333333,0.2105263157894736,0.0,0,0,0,0.0,0.25,0.1624185054176734,0.0,0.0,0,0,S1-879877635,S2-141384953,0
0.4,0.4,0.1428571428571428,0.1428571428571428,0.2518518518518518,0.0,0,0,0,0.0,0.1428571428571428,0.045405565050628,0.0,0.0,0,0,S1-610149670,S2-851573434,0
0.5,0.5,0.1666666666666666,0.1666666666666666,0.2222222222222222,0.0,0,0,0,0.0,0.1666666666666666,0.042355960137695,0.0,0.0,0,0,S1-610149670,S2-633358240,0
0.5283018867924528,0.5283018867924528,0.131578947368421,0.131578947368421,0.2,0.0,0,0,0,0.0,0.1428571428571428,0.0387845698408449,0.0,0.0,0,0,S1-610149670,S2-507833510,0
0.6415094339622641,0.6415094339622641,0.4,0.4,0.3055555555555556,0.0,0,0,0,0.0,0.3333333333333333,0.1080494300545977,0.0,0.0,0,0,S1-610149670,S2-79915961,0
0.56,0.56,0.1428571428571428,0.1428571428571428,0.3114754098360656,0.0,0,0,0,0.0,0.1428571428571428,0.0461853606127131,0.0,0.0,0,0,S1-610149670,S2-889780521,0
0.4666666666666667,0.4666666666666667,0.2105263157894736,0.2105263157894736,0.4,0.0,0,0,0,0.0,0.25,0.2258253833971012,0.0,0.0,1,0,S1-320200542,S2-787034299,0
0.5333333333333333,0.5333333333333333,0.2105263157894736,0.2105263157894736,0.3376623376623376,0.0,0,0,0,0.0,0.25,0.2676590369040714,0.0,0.0,0,0,S1-320200542,S2-413410627,0
0.5,0.5,0.1904761904761904,0.1904761904761904,0.1587301587301587,0.0,0,0,0,0.0,0.25,0.2103513343118433,0.0,0.0,0,0,S1-320200542,S2-918418392,0
0.3809523809523809,0.3809523809523809,0.1379310344827586,0.1379310344827586,0.1473684210526315,0.0,0,0,0,0.0,0.1666666666666666,0.1881365956907458,0.0,0.0,0,0,S1-320200542,S2-417235965,0
0.5,0.5,0.2222222222222222,0.2222222222222222,0.2535211267605634,0.0,0,0,0,0.0,0.3333333333333333,0.2705422165946314,0.0833333333333333,0.0833333333333333,0,0,S1-320200542,S2-160821957,0
0.5818181818181818,0.5818181818181818,0.1282051282051282,0.1282051282051282,0.3275862068965517,0.0,0,0,0,0.0,0.1428571428571428,0.0527402023640918,0.0,0.0,1,0,S1-927467834,S2-29640550,0
0.6666666666666666,0.6666666666666666,0.425,0.425,0.3382352941176471,0.0,0,0,0,0.0,0.5,0.2101152320477091,0.0,0.0,0,0,S1-927467834,S2-223641316,0
0.5666666666666667,0.5666666666666667,0.1136363636363636,0.1136363636363636,0.2135922330097087,0.0,0,0,0,0.0,0.125,0.0416167416997252,0.0,0.0,0,0,S1-927467834,S2-183433521,0
0.5925925925925926,0.5925925925925926,0.1578947368421052,0.1578947368421052,0.0,0.0,0,0,0,0.0,0.1428571428571428,0.0536598924798015,0.0,0.0,0,1,S1-927467834,S2-152632978,0
0.4583333333333333,0.4583333333333333,0.1470588235294117,0.1470588235294117,0.1458333333333333,0.0,0,0,0,0.0,0.1666666666666666,0.0568250051593027,0.0,0.0,0,0,S1-927467834,S2-950381919,0
0.7450980392156863,0.7450980392156863,0.4137931034482758,0.4137931034482758,0.2340425531914893,0.0,0,0,0,0.0,0.3333333333333333,0.1426924062896825,0.0,0.0,0,0,S1-991226123,S2-684324047,0
0.6545454545454545,0.6545454545454545,0.3636363636363636,0.3636363636363636,0.072463768115942,0.0,0,0,0,0.0,0.3333333333333333,0.1313575774284349,0.0,0.0,0,0,S1-991226123,S2-697753844,0
0.3466666666666667,0.3466666666666667,0.0862068965517241,0.0862068965517241,0.2993197278911564,0.0,0,0,0,0.0,0.1111111111111111,0.0339211536018337,0.0,0.0,0,0,S1-991226123,S2-385677886,0
